school_id,ncessch,school_name,entry_grade,projection_year,projection_type,grade,projected_enrollment,generated_at,survival_rate_min,survival_rate_median,survival_rate_max,entry_grade_low,entry_grade_high,entry_grade_median
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 4,22,2025-06-13T16:45:32.948861,0.8461538461538461,0.8461538461538461,0.8461538461538461,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 5,37,2025-06-13T16:45:32.948863,1.7619047619047619,1.7619047619047619,1.7619047619047619,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 6,44,2025-06-13T16:45:32.948866,0.9259259259259259,0.9259259259259259,0.9259259259259259,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 7,43,2025-06-13T16:45:32.948868,0.6136363636363636,0.6136363636363636,0.6136363636363636,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 8,48,2025-06-13T16:45:32.948871,1.1162790697674418,1.1162790697674418,1.1162790697674418,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 9,46,2025-06-13T16:45:32.948873,1.7692307692307692,1.7692307692307692,1.7692307692307692,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 10,34,2025-06-13T16:45:32.948876,0.7948717948717948,0.7948717948717948,0.7948717948717948,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 11,43,2025-06-13T16:45:32.948878,1.2647058823529411,1.2647058823529411,1.2647058823529411,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2023-2024,outer_max,Grade 12,36,2025-06-13T16:45:32.948880,0.8947368421052632,0.8947368421052632,0.8947368421052632,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Kindergarten,32,2025-06-13T16:45:32.948890,0.9508196721311475,1.0,1.0491803278688525,30,32,30
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 1,29,2025-06-13T16:45:32.948893,1.0,1.0,1.0,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 2,36,2025-06-13T16:45:32.948896,1.565217391304348,1.565217391304348,1.565217391304348,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 3,26,2025-06-13T16:45:32.948898,1.25,1.25,1.25,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 4,22,2025-06-13T16:45:32.948901,0.8461538461538461,0.8461538461538461,0.8461538461538461,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 5,37,2025-06-13T16:45:32.948903,1.7619047619047619,1.7619047619047619,1.7619047619047619,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 6,44,2025-06-13T16:45:32.948906,0.9259259259259259,0.9259259259259259,0.9259259259259259,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 7,43,2025-06-13T16:45:32.948908,0.6136363636363636,0.6136363636363636,0.6136363636363636,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 8,48,2025-06-13T16:45:32.948911,1.1162790697674418,1.1162790697674418,1.1162790697674418,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 9,46,2025-06-13T16:45:32.948913,1.7692307692307692,1.7692307692307692,1.7692307692307692,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 10,34,2025-06-13T16:45:32.948915,0.7948717948717948,0.7948717948717948,0.7948717948717948,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 11,43,2025-06-13T16:45:32.948918,1.2647058823529411,1.2647058823529411,1.2647058823529411,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2024-2025,outer_max,Grade 12,36,2025-06-13T16:45:32.948920,0.8947368421052632,0.8947368421052632,0.8947368421052632,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Kindergarten,32,2025-06-13T16:45:32.948923,0.9508196721311475,1.0,1.0491803278688525,30,32,30
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 1,29,2025-06-13T16:45:32.948925,1.0,1.0,1.0,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 2,36,2025-06-13T16:45:32.948928,1.565217391304348,1.565217391304348,1.565217391304348,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 3,26,2025-06-13T16:45:32.948930,1.25,1.25,1.25,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 4,22,2025-06-13T16:45:32.948933,0.8461538461538461,0.8461538461538461,0.8461538461538461,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 5,37,2025-06-13T16:45:32.948935,1.7619047619047619,1.7619047619047619,1.7619047619047619,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 6,44,2025-06-13T16:45:32.948937,0.9259259259259259,0.9259259259259259,0.9259259259259259,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 7,43,2025-06-13T16:45:32.948940,0.6136363636363636,0.6136363636363636,0.6136363636363636,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 8,48,2025-06-13T16:45:32.948942,1.1162790697674418,1.1162790697674418,1.1162790697674418,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 9,46,2025-06-13T16:45:32.948945,1.7692307692307692,1.7692307692307692,1.7692307692307692,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 10,34,2025-06-13T16:45:32.948947,0.7948717948717948,0.7948717948717948,0.7948717948717948,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 11,43,2025-06-13T16:45:32.948950,1.2647058823529411,1.2647058823529411,1.2647058823529411,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2025-2026,outer_max,Grade 12,36,2025-06-13T16:45:32.948952,0.8947368421052632,0.8947368421052632,0.8947368421052632,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Kindergarten,32,2025-06-13T16:45:32.948955,0.9508196721311475,1.0,1.0491803278688525,30,32,30
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 1,29,2025-06-13T16:45:32.948957,1.0,1.0,1.0,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 2,36,2025-06-13T16:45:32.948960,1.565217391304348,1.565217391304348,1.565217391304348,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 3,26,2025-06-13T16:45:32.948962,1.25,1.25,1.25,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 4,22,2025-06-13T16:45:32.948965,0.8461538461538461,0.8461538461538461,0.8461538461538461,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 5,37,2025-06-13T16:45:32.948967,1.7619047619047619,1.7619047619047619,1.7619047619047619,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 6,44,2025-06-13T16:45:32.948969,0.9259259259259259,0.9259259259259259,0.9259259259259259,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 7,43,2025-06-13T16:45:32.948972,0.6136363636363636,0.6136363636363636,0.6136363636363636,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 8,48,2025-06-13T16:45:32.948974,1.1162790697674418,1.1162790697674418,1.1162790697674418,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 9,46,2025-06-13T16:45:32.948977,1.7692307692307692,1.7692307692307692,1.7692307692307692,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 10,34,2025-06-13T16:45:32.948979,0.7948717948717948,0.7948717948717948,0.7948717948717948,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 11,43,2025-06-13T16:45:32.948981,1.2647058823529411,1.2647058823529411,1.2647058823529411,,,
1912102,00001558,Tuscaloosa Academy,Kindergarten,2026-2027,outer_max,Grade 12,36,2025-06-13T16:45:32.948984,0.8947368421052632,0.8947368421052632,0.8947368421052632,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Kindergarten,70,2025-06-13T16:45:33.034281,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 1,104,2025-06-13T16:45:33.034306,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 2,83,2025-06-13T16:45:33.034310,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 3,71,2025-06-13T16:45:33.034313,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 4,90,2025-06-13T16:45:33.034316,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 5,85,2025-06-13T16:45:33.034319,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 6,79,2025-06-13T16:45:33.034321,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 7,88,2025-06-13T16:45:33.034324,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 8,104,2025-06-13T16:45:33.034326,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 9,89,2025-06-13T16:45:33.034329,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 10,83,2025-06-13T16:45:33.034331,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 11,97,2025-06-13T16:45:33.034334,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,min,Grade 12,87,2025-06-13T16:45:33.034336,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Kindergarten,70,2025-06-13T16:45:33.034339,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 1,98,2025-06-13T16:45:33.034343,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 2,92,2025-06-13T16:45:33.034346,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 3,86,2025-06-13T16:45:33.034348,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 4,80,2025-06-13T16:45:33.034351,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 5,92,2025-06-13T16:45:33.034353,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 6,79,2025-06-13T16:45:33.034356,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 7,84,2025-06-13T16:45:33.034358,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 8,100,2025-06-13T16:45:33.034361,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 9,98,2025-06-13T16:45:33.034363,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 10,81,2025-06-13T16:45:33.034366,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 11,84,2025-06-13T16:45:33.034368,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,min,Grade 12,86,2025-06-13T16:45:33.034371,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Kindergarten,70,2025-06-13T16:45:33.034374,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 1,98,2025-06-13T16:45:33.034377,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 2,87,2025-06-13T16:45:33.034379,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 3,96,2025-06-13T16:45:33.034382,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 4,96,2025-06-13T16:45:33.034384,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 5,82,2025-06-13T16:45:33.034387,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 6,86,2025-06-13T16:45:33.034389,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 7,84,2025-06-13T16:45:33.034392,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 8,95,2025-06-13T16:45:33.034395,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 9,94,2025-06-13T16:45:33.034397,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 10,90,2025-06-13T16:45:33.034400,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 11,82,2025-06-13T16:45:33.034402,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,min,Grade 12,74,2025-06-13T16:45:33.034404,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Kindergarten,70,2025-06-13T16:45:33.034407,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 1,98,2025-06-13T16:45:33.034410,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 2,87,2025-06-13T16:45:33.034416,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 3,90,2025-06-13T16:45:33.034419,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 4,108,2025-06-13T16:45:33.034421,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 5,98,2025-06-13T16:45:33.034424,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 6,76,2025-06-13T16:45:33.034426,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 7,91,2025-06-13T16:45:33.034429,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 8,95,2025-06-13T16:45:33.034431,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 9,89,2025-06-13T16:45:33.034434,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 10,86,2025-06-13T16:45:33.034436,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 11,91,2025-06-13T16:45:33.034438,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,min,Grade 12,73,2025-06-13T16:45:33.034441,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Kindergarten,70,2025-06-13T16:45:33.034444,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 1,98,2025-06-13T16:45:33.034448,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 2,87,2025-06-13T16:45:33.034450,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 3,90,2025-06-13T16:45:33.034452,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 4,101,2025-06-13T16:45:33.034455,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 5,111,2025-06-13T16:45:33.034457,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 6,91,2025-06-13T16:45:33.034460,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 7,80,2025-06-13T16:45:33.034462,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 8,103,2025-06-13T16:45:33.034465,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 9,89,2025-06-13T16:45:33.034467,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 10,81,2025-06-13T16:45:33.034470,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 11,87,2025-06-13T16:45:33.034472,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2026-2027,min,Grade 12,81,2025-06-13T16:45:33.034475,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Kindergarten,70,2025-06-13T16:45:33.034479,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 1,104,2025-06-13T16:45:33.034481,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 2,83,2025-06-13T16:45:33.034484,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 3,71,2025-06-13T16:45:33.034486,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 4,90,2025-06-13T16:45:33.034489,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 5,85,2025-06-13T16:45:33.034491,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 6,79,2025-06-13T16:45:33.034493,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 7,88,2025-06-13T16:45:33.034496,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 8,104,2025-06-13T16:45:33.034498,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 9,89,2025-06-13T16:45:33.034501,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 10,83,2025-06-13T16:45:33.034503,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 11,97,2025-06-13T16:45:33.034506,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2022-2023,median,Grade 12,87,2025-06-13T16:45:33.034510,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Kindergarten,70,2025-06-13T16:45:33.034513,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 1,98,2025-06-13T16:45:33.034515,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 2,92,2025-06-13T16:45:33.034518,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 3,86,2025-06-13T16:45:33.034525,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 4,80,2025-06-13T16:45:33.034527,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 5,92,2025-06-13T16:45:33.034530,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 6,79,2025-06-13T16:45:33.034533,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 7,84,2025-06-13T16:45:33.034535,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 8,100,2025-06-13T16:45:33.034538,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 9,98,2025-06-13T16:45:33.034540,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 10,81,2025-06-13T16:45:33.034542,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 11,84,2025-06-13T16:45:33.034545,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2023-2024,median,Grade 12,86,2025-06-13T16:45:33.034547,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Kindergarten,70,2025-06-13T16:45:33.034550,0.950354609929078,1.0,1.049645390070922,70,74,70
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 1,98,2025-06-13T16:45:33.034553,1.4029850746268657,1.4029850746268657,1.4029850746268657,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 2,87,2025-06-13T16:45:33.034556,0.8831168831168831,0.8831168831168831,0.8831168831168831,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 3,96,2025-06-13T16:45:33.034558,1.0389610389610389,1.0389610389610389,1.0389610389610389,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 4,96,2025-06-13T16:45:33.034561,1.1216216216216217,1.1216216216216217,1.1216216216216217,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 5,82,2025-06-13T16:45:33.034563,1.0240963855421688,1.0240963855421688,1.0240963855421688,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 6,86,2025-06-13T16:45:33.034566,0.9325842696629213,0.9325842696629213,0.9325842696629213,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 7,84,2025-06-13T16:45:33.034568,1.0574712643678161,1.0574712643678161,1.0574712643678161,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 8,95,2025-06-13T16:45:33.034571,1.130952380952381,1.130952380952381,1.130952380952381,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 9,94,2025-06-13T16:45:33.034573,0.9381443298969072,0.9381443298969072,0.9381443298969072,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 10,90,2025-06-13T16:45:33.034576,0.9142857142857143,0.9142857142857143,0.9142857142857143,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 11,82,2025-06-13T16:45:33.034578,1.0103092783505154,1.0103092783505154,1.0103092783505154,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2024-2025,median,Grade 12,74,2025-06-13T16:45:33.034581,0.8857142857142857,0.8857142857142857,0.8857142857142857,,,
1912103,00001569,Ums-Wright Preparatory School,Kindergarten,2025-2026,median,Kindergarten,70,2025-06-13T16:45:33.034583,0.950354609929078,1.0,1.049645390070922,70,74,70
