location_point_id,address,city,state,zip_code,latitude,longitude,school_count,school_ids
1752961,5931 Yorkwood Road,Baltimore,MD,21239.0,39.3631636,-76.5830588,5,1982661
1752963,600 N Patterson Park Avenue,Baltimore,MD,21205.0,39.2979907,-76.5853951,5,1982648
1752965,6001 Frankford Avenue,Baltimore,MD,21206.0,39.3194458,-76.54069989999999,5,1982630
1752967,605 Dryden Drive,Baltimore,MD,21229.0,39.2953042,-76.697653,5,1982649
1752970,6101 Old Harford Road,Baltimore,MD,21214.0,39.3597688,-76.5577188,5,1982603
1752976,6211 Walther Avenue,Baltimore,MD,21206.0,39.3520071,-76.54136009999999,5,1982598
1752978,6300 O'Donnell Street,Baltimore,MD,21224.0,39.282499,-76.5399959,5,1982600
1752984,6820 Fait Avenue,Baltimore,MD,21224.0,39.2859186,-76.5306169,5,"1982610,1982616"
1752991,701 Rappolla Street,Baltimore,MD,21224.0,39.28453450000001,-76.5526273,5,1982616
1753000,7300 Moyer Avenue,Baltimore,MD,21234.0,39.3668882,-76.54084399999999,5,1982660
1753018,800 Scott Street,Baltimore,MD,21230.0,39.2811625,-76.62920609999999,5,1982596
1753034,851 Braddish Avenue,Baltimore,MD,21216.0,39.2974348,-76.6591566,5,1982690
1755988,1456 EAST N COUNTY LINE RD,BLANCHARD,MI,49310.0,43.4660635,-85.0079202,5,1987324
1761169,3131 EAST 12 MILE RD,WARREN,MI,48092.0,42.5052174,-83.08560589999999,5,1989383
1765153,11913 N HIGHWAY 13,CHILHOWEE,MO,64733.0,38.3790752,-93.7515608,5,1996153
1767270,1383 CLARA AVE,ST LOUIS,MO,63112.0,38.6671362,-90.2784701,5,1996377
1767271,1415 N GARRISON AVE,ST LOUIS,MO,63106.0,38.6451373,-90.220711,5,1996340
1767309,3125 S Kingshighway,ST LOUIS,MO,63139.0,38.6048115,-90.2711697,5,1996371
1767315,3417 GRACE AVE,ST LOUIS,MO,63116.0,38.5957009,-90.2452723,5,1996342
1767324,3820 N 14TH ST,ST LOUIS,MO,63107.0,38.6631419,-90.199302,5,1996337
1767332,4025 SULLIVAN AVE,ST LOUIS,MO,63107.0,38.6626627,-90.227641,5,1996343
1767343,4342 ALDINE,ST LOUIS,MO,63113.0,38.6571041,-90.2446756,5,1996335
1767357,5140 RIVERVIEW BLVD,ST LOUIS,MO,63120.0,38.70117219999999,-90.2555753,5,1996389
1767447,3740 MARINE AVE.,ST. LOUIS,MO,63118.0,38.5856005,-90.2203923,5,1994285
1767458,711 N. GRAND,ST. LOUIS,MO,63103.0,38.6406106,-90.2307253,5,1994265
1767465,1110 VICTOR ST.,ST.LOUIS,MO,63104.0,38.6026216,-90.2111366,5,1994323
1767468,1920 7TH STREET,ST.LOUIS,MO,63104.0,38.6070218,-90.201948,5,1994258
1767812,101 School Street,Ashland,MS,38603.0,32.3546679,-89.3985283,5,1993075
1768466,301 ADELE ST,JACKSON,MS,39202.0,32.3163028,-90.1729106,5,1992990
1776169,919 NH RTE 10,Marlow,NH,3456.0,43.0788306,-72.2107375,5,1999865
1781549,Highway 134,Navajo,NM,87328.0,36.0420798,-108.9613391,5,2047989
1791724,W Main St,Hayesville,OH,44838.0,39.7454744,-84.404419,5,2014388
1794718,2801 General Ronald Buckley Av,Elk City,OK,73644.0,35.4168123,-99.4117197,5,2016857
1802995,CARR. 405 KM.0 HM. 9 BO. CARRERAS,ANASCO,PR,610.0,18.2895586,-67.1399254,5,2048388
1803264,AVE LAS NEREIDAS,CATANO,PR,962.0,18.4425815,-66.1278486,5,2049077
1803271,CALLE ROSALINA CARABALLO DE MARTINEZ,CATANO,PR,971.0,18.4416291,-66.1257313,5,2049054
1803373,CALLE PEDRO J CARRIONL #10,DORADO,PR,646.0,18.4630395,-66.271725,5,2049064
1803379,CARR 695 KM 1 HM 16 BO HIGUILLAR,DORADO,PR,646.0,18.4384004,-66.2822212,5,2049370
1804153,CALLE LUIS MUNOZ RIVERA,VEGA ALTA,PR,692.0,18.4125779,-66.3268915,5,2049291
1823254,3330 King Street,Alexandria,VA,22302.0,38.8238598,-77.0859452,5,2039580
1823502,350 Spring Hill Terrace,Bristol,VA,24201.0,36.6222849,-82.1388929,5,"2039716,2039722"
1823508,C/O Bristol City Public Schls 222 Oak St,Bristol,VA,24201.0,36.6000124,-82.1864353,5,2039516
1823925,1005 N Main Street,Danville,VA,24540.0,36.5989932,-79.381996,5,2039964
1824082,3705 Old Lee Hwy,Fairfax,VA,22030.0,38.8522225,-77.29578269999999,5,2040182
1824108,201 N Cherry Street,Falls Church,VA,22046.0,38.8807205,-77.16553569999999,5,2040213
1824637,3020 Wards Ferry Rd,Lynchburg,VA,24502.0,37.360887,-79.2058124,5,2040543
1824642,401 Monticello Avenue,Lynchburg,VA,24501.0,37.4047952,-79.1797081,5,2039428
1824653,915 Court Street PO Box 2497,Lynchburg,VA,24505.0,37.4129445,-79.1438721,5,2039499
1824654,Central VA Community College 3506 Wards Road,Lynchburg,VA,24502.0,37.3595081,-79.1851733,5,2040693
1824946,1241 Gatewood Rd.,Newport News,VA,23601.0,37.0541474,-76.4751213,5,2040809
1825040,6045 Curlew Dr,Norfolk,VA,23502.0,36.8404149,-76.1953888,5,2040825
1825061,C/O Secep Circle East Bldg 861 Glenrock Rd,Norfolk,VA,23502.0,36.8519717,-76.20138109999999,5,2039501
1825345,1405 Cummings Dr,Richmond,VA,23220.0,37.5681402,-77.4547156,5,2039610
1825364,2200 Ingram St,Richmond,VA,23224.0,37.505375,-77.442374,5,2041122
1825444,C/O Richmond City Public Schls 301 N Ninth St,Richmond,VA,23219.0,37.5411541,-77.43320419999999,5,2039517
1825445,Vmi Bdlg 1000 E Marshall St,Richmond,VA,23298.0,37.5411483,-77.43178410000002,5,2039440
1825581,7401 Burbage Drive,SUFFOLK,VA,23435.0,36.8848015,-76.4183626,5,2041410
1825722,1200 N Coalter St,Staunton,VA,24401.0,38.1649036,-79.0531604,5,2041384
1825734,Dixon Educational Center 1751 Shutterlee Mill Road,Staunton,VA,24401.0,38.1754379,-79.0876846,5,2041388
1825931,1701 Pleasure House Rd (temp.),Virginia Beach,VA,23455.0,36.8965606,-76.1398919,5,2041486
1825973,4633 Honeygrove Road,Virginia Beach,VA,23455.0,36.871261,-76.13494229999999,5,2041443
1826004,No Street Address,Virginia Beach,VA,23456.0,36.927857,-76.028086,5,2041520
1826411,Route 15 West,Hyde Park,VT,5655.0,44.5856946,-72.6019809,5,2038978
1826497,37 Cross Street Unit 2+3,Northfield,VT,5663.0,44.1016224,-72.67894810000001,5,"2039017,2039297"
1830317,W8516 Highway X,Briggsville,WI,53920.0,44.6002481,-89.8190588,5,2047486
1834790,3545 Highway 59,Douglas,WY,82633.0,43.8871722,-105.452682,5,2047647
1717709,9780 PYRAMID CT STE 100,ENGLEWOOD,CO,80112.0,39.5835785,-104.8571368,4,"1957537,1957547"
1720610,100 GALLATIN STREET NE,Washington,DC,20011.0,38.9529194,-77.0074605,4,1960473
1720616,1001 G St. SE,Washington,DC,20003.0,38.8808043,-76.9919147,4,1960333
1720618,1001 Monroe St. NE,Washington,DC,20017.0,38.9317587,-76.99229749999999,4,1960392
1720620,101 N St. NW,Washington,DC,20001.0,38.9076669,-77.0127244,4,1960339
1720624,1027 45TH STREET NE,Washington,DC,20019.0,38.9041106,-76.93715159999999,4,1960288
1720626,1050 21st Street NW,Washington,DC,20036.0,38.9032105,-77.0469313,4,1960418
1720628,1100 50th Pl. NE,Washington,DC,20019.0,38.905569,-76.92996049999999,4,1960386
1720631,1125 New Jersey Ave. NW,Washington,DC,20001.0,38.9041874,-77.0138942,4,1960332
1720635,1200 Clifton St. NW,Washington,DC,20009.0,38.92100569999999,-77.0285597,4,1960341
1720638,1200 L St. NW,Washington,DC,20005.0,38.9033908,-77.02849239999999,4,1960337
1720640,1200 S St. NW,Washington,DC,20009.0,38.9137499,-77.02860609999999,4,1960380
1720642,1217 WEST VIRGINIA AVENUE NE,Washington,DC,20002.0,38.9052756,-76.99117249999999,4,1960482
1720643,1227 4TH STREET NE,Washington,DC,20002.0,38.9067474,-77.0002145,4,1960453
1720645,1240 RANDOLPH STREET NE,Washington,DC,20017.0,38.9386012,-76.9888016,4,1960489
1720650,1250 Constitution Ave. NE,Washington,DC,20002.0,38.8925515,-76.9886526,4,1960314
1720652,1299 Neal St. NE,Washington,DC,20002.0,38.9033703,-76.9881577,4,1960331
1720653,1300 44th St. NE,Washington,DC,20019.0,38.9079791,-76.9405156,4,"1960328,1960359"
1720657,1300 Nicholson St. NW,Washington,DC,20011.0,38.9608825,-77.0300893,4,1960353
1720658,1335 Farragut St NW,Washington,DC,20011.0,38.9512308,-77.032457,4,1960330
1720663,1350 Upshur St. NW,Washington,DC,20011.0,38.9415737,-77.0314369,4,1960360
1720666,1351 Nicholson St NW,Washington,DC,20011.0,38.96047069999999,-77.0315992,4,1960277
1720667,1375 E STREET NE,Washington,DC,20002.0,38.8957787,-76.98626089999999,4,1960506
1720673,138 12TH STREET NE,Washington,DC,20002.0,38.8915033,-76.9905651,4,1960471
1720675,1400 1St NW,Washington,DC,20001.0,38.9090516,-77.0132075,4,"1960279,1960281"
1720677,1400 Bruce Pl. SE,Washington,DC,20020.0,38.8511867,-76.9837,4,1960367
1720678,1400 MAIN DRIVE NW,Washington,DC,20012.0,38.9736962,-77.0342275,4,1960505
1720681,1404 JACKSON STREET NE,Washington,DC,20017.0,38.9294986,-76.9866787,4,1960452
1720684,1405 BRENTWOOD PARKWAY NE,Washington,DC,20002.0,38.9095247,-76.9936282,4,1960426
1720687,1409 V STREET SE,Washington,DC,20020.0,38.864636,-76.984758,4,1960460
1720690,1445 C St. SE,Washington,DC,20003.0,38.8848203,-76.9848727,4,1960373
1720691,15 KENNEDY STREET NW,Washington,DC,20011.0,38.9567797,-77.0101421,4,1960295
1720695,1500 Mississippi Ave. SE,Washington,DC,20032.0,38.8417162,-76.9835339,4,1960316
1720697,1503 10th St. NW,Washington,DC,20001.0,38.91070029999999,-77.0253675,4,1960307
1720698,1503 EAST CAPITOL STREET SE,Washington,DC,20003.0,38.8894986,-76.98329770000001,4,1960479
1720701,151 T St. NE,Washington,DC,20002.0,38.9142006,-77.005304,4,1960398
1720702,151 T. St. NE,Washington,DC,20002.0,38.9142006,-77.005304,4,1960408
1720704,1565 Morris Rd. SE,Washington,DC,20020.0,38.8565192,-76.9828225,4,1960300
1720707,1601 16th St. SE,Washington,DC,20020.0,38.8698288,-76.98302989999999,4,1960343
1720709,1650 30th St. SE,Washington,DC,20020.0,38.8700407,-76.96414209999999,4,1960310
1720711,1700 East Capitol St. NE,Washington,DC,20003.0,38.8905457,-76.9790676,4,1960338
1720713,1700 Q St. SE,Washington,DC,20020.0,38.8712151,-76.9795626,4,1960366
1720715,1730 R St. NW,Washington,DC,20009.0,38.9123761,-77.03972660000001,4,1960309
1720717,1755 Newton St. NW,Washington,DC,20010.0,38.9350432,-77.0402999,4,1960357
1720718,1776 G STREET NW,Washington,DC,20006.0,38.8981976,-77.0412439,4,1960512
1720722,1801 MISSISSIPPI AVENUE SE,Washington,DC,20032.0,38.8434735,-76.9770116,4,1960472
1720725,1819 35th St. NW,Washington,DC,20007.0,38.9153973,-77.0686468,4,1960390
1720727,1820 Monroe St. NE,Washington,DC,20018.0,38.9335368,-76.9792023,4,1960350
1720729,1825 8th St. NW,Washington,DC,20001.0,38.9151566,-77.0225767,4,1960348
1720731,1830 Constitution Ave. NE,Washington,DC,20002.0,38.8926494,-76.97907119999999,4,1960369
1720734,1900 Evarts St. NE,Washington,DC,20018.0,38.9249661,-76.9769075,4,1960320
1720735,1900 HALF STREET SW,Washington,DC,20536.0,38.8664553,-77.0103756,4,1960463
1720738,1901 INDEPENDENCE AVENUE SE,Washington,DC,20003.0,38.8868781,-76.9765871,4,1960476
1720741,1919 15th St. SE,Washington,DC,20020.0,38.86604440000001,-76.98363049999999,4,1960383
1720743,200 DOUGLAS STREET NE,Washington,DC,20002.0,38.9236765,-77.0027813,4,1960488
1720747,2017 SAVANNAH TERRACE SE,Washington,DC,20020.0,38.848768,-76.97486800000001,4,1960470
1720749,2120 13TH STREET NW,Washington,DC,20009.0,38.918555,-77.02995419999999,4,1960291
1720752,2130 G St. NW,Washington,DC,20037.0,38.8980246,-77.0479389,4,1960362
1720753,2146 24TH PLACE NE,Washington,DC,20018.0,38.9206934,-76.9721718,4,1960508
1720755,215 G St NE,Washington,DC,20002.0,38.8985497,-77.0025697,4,1960405
1720758,219 50th St. SE,Washington,DC,20019.0,38.8859786,-76.93096919999999,4,1960377
1720759,220 HIGHVIEW PLACE SE,Washington,DC,20032.0,38.8415063,-77.00453209999999,4,1960484
1720761,220 TAYLOR STREET NE,Washington,DC,20017.0,38.9412876,-77.00368019999999,4,1960486
1720764,2200 Minnesota Ave. SE,Washington,DC,20020.0,38.8727024,-76.9742523,4,1960376
1720767,2201 18th St. NW,Washington,DC,20009.0,38.9193039,-77.04124440000001,4,1960312
1720768,2220 BRANCH AVENUE SE,Washington,DC,20020.0,38.86249180000001,-76.95857029999999,4,1960523
1720771,2335 RAYNOLDS PLACE SE,Washington,DC,20020.0,38.8556,-76.9741754,4,1960513
1720775,2400 Shannon Pl. SE,Washington,DC,20020.0,38.8625376,-76.9933774,4,1960308
1720778,2427 MARTIN LUTHER KING JR AVENUE SE,Washington,DC,20020.0,38.8623825,-76.9937824,4,1960442
1720790,2501 Martin Luther King Jr. Ave. SE,Washington,DC,20020.0,38.8599485,-76.99530279999999,4,1960415
1720792,2525 17th St. NW,Washington,DC,20009.0,38.9240022,-77.0387222,4,1960346
1720797,2701 Naylor Rd. SE,Washington,DC,20020.0,38.85929489999999,-76.9685817,4,1960304
1720798,2705 MARTIN LUTHER KING JR AVENUE SE,Washington,DC,20032.0,38.8482867,-76.9966171,4,1960278
1720802,2725 10th St. NE,Washington,DC,20018.0,38.9250692,-76.9916138,4,1960378
1720803,2750 14TH STREET NW,Washington,DC,20009.0,38.9252777,-77.0326532,4,1960467
1720809,2917 8TH STREET NE,Washington,DC,20017.0,38.9270298,-76.9946356,4,1960465
1720813,30 P STREET NW,Washington,DC,20001.0,38.9089878,-77.010205,4,1960494
1720815,300 Bryant St NW,Washington,DC,20001.0,38.9201844,-77.0166385,4,1960402
1720817,301 49th St. NE,Washington,DC,20019.0,38.8935021,-76.9321665,4,1960399
1720819,301 53rd St. SE,Washington,DC,20019.0,38.8836826,-76.9258866,4,1960389
1720821,301 North Carolina Ave. SE,Washington,DC,20003.0,38.8847628,-77.0014315,4,1960354
1720822,3015 4TH STREET NE,Washington,DC,20017.0,38.9279551,-76.9987044,4,1960510
1720823,3015 4th St NE,Washington,DC,20017.0,38.9279551,-76.9987044,4,"1960501,1960510"
1720824,3025 4TH STREET NE,Washington,DC,20017.0,38.9279334,-76.9987706,4,1960501
1720829,3101 13th St. NW,Washington,DC,20010.0,38.92906079999999,-77.0289505,4,1960335
1720831,3101 16th St. NW,Washington,DC,20010.0,38.9295181,-77.0357569,4,1960401
1720833,3200 6th St. SE,Washington,DC,20032.0,38.8425549,-76.99815470000001,4,1960347
1720835,3219 O St. NW,Washington,DC,20007.0,38.9083426,-77.0648243,4,1960385
1720838,3264 Stanton Rd. SE,Washington,DC,20032.0,38.8477711,-76.98027359999999,4,1960334
1720839,33 RIGGS ROAD NE,Washington,DC,20011.0,38.9548328,-77.00665070000001,4,1960448
1720841,330 21ST STREET NE,Washington,DC,20002.0,38.8942471,-76.9754732,4,1960469
1720849,3375 Minnesota Ave. SE,Washington,DC,20019.0,38.8829405,-76.9575997,4,1960381
1720850,3400 WHEELER ROAD SE,Washington,DC,20032.0,38.8402419,-76.99269269999999,4,1960462
1720855,3500 R St. NW,Washington,DC,20007.0,38.9131787,-77.0702973,4,1960305
1720857,3560 Warder St. NW,Washington,DC,20010.0,38.9343602,-77.02140709999999,4,1960351
1720859,3600 Alabama Ave. SE,Washington,DC,20020.0,38.8646433,-76.9555293,4,1960355
1720860,3600 GEORGIA AVENUE NW,Washington,DC,20010.0,38.934409,-77.0243314,4,1960449
1720863,3650 Ely Pl. SE,Washington,DC,20019.0,38.88398919999999,-76.95305170000002,4,1960306
1720864,3700 NORTH CAPITOL STREET NW,Washington,DC,20011.0,38.9657539,-77.0097145,4,1960492
1720866,3700 OAKVIEW TERRACE NE,Washington,DC,20017.0,38.9349178,-76.9899614,4,1960284
1720868,3701 HAYES STREET NE,Washington,DC,20019.0,38.90137989999999,-76.94909129999999,4,1960267
1720871,3815 Fort Dr. NW,Washington,DC,20016.0,38.9535612,-77.0745258,4,1960365
1720873,3950 37th St. NW,Washington,DC,20008.0,38.9407564,-77.07187119999999,4,1960388
1720875,3950 Chesapeake St. NW,Washington,DC,20016.0,38.9504109,-77.07605219999999,4,1960363
1720878,4001 Calvert St. NW,Washington,DC,20007.0,38.9232052,-77.078841,4,1960324
1720880,401 I St. SW,Washington,DC,20024.0,38.8796003,-77.0179067,4,1960358
1720882,401 Mississippi Ave. SE,Washington,DC,20032.0,38.8359105,-77.0000541,4,1960325
1720886,405 Anacostia Ave. NE,Washington,DC,20019.0,38.895367,-76.9590163,4,1960412
1720887,405 HOWARD ROAD PLACE NW,Washington,DC,20059.0,38.8649659,-77.00087049999999,4,1960475
1720890,405 Sheridan St. NW,Washington,DC,20011.0,38.9665919,-77.0192847,4,1960416
1720893,410 8TH STREET NW,Washington,DC,20004.0,38.8952282,-77.0233074,4,1960491
1720896,410 E St. NE,Washington,DC,20002.0,38.8965381,-77.00004109999999,4,1960391
1720898,4130 Albemarle St. NW,Washington,DC,20016.0,38.9471247,-77.0807064,4,1960384
1720900,420 12th St. SE,Washington,DC,20003.0,38.88339819999999,-76.9898881,4,1960322
1720901,4201 M.L. King Ave. SW,Washington,DC,20032.0,38.8278719,-77.0135166,4,1960318
1720907,425 C St. NE,Washington,DC,20002.0,38.8928129,-76.9998567,4,1960372
1720909,425 Chesapeake St. SE,Washington,DC,20032.0,38.8286745,-76.99962579999999,4,1960387
1720910,4250 MASSACHUSETTS AVENUE SE,Washington,DC,20019.0,38.8699441,-76.9403233,4,1960514
1720914,430 Decatur St. NW,Washington,DC,20011.0,38.9483248,-77.0188991,4,1960356
1720916,4300 13th St. NW,Washington,DC,20011.0,38.9434535,-77.03047350000001,4,"1960330,1960410"
1720917,4300 C STREET SE,Washington,DC,20019.0,38.8873087,-76.94708949999999,4,1960296
1720922,4399 South Capitol Terr. SW,Washington,DC,20032.0,38.8267775,-77.0082299,4,1960374
1720926,4400 Iowa Ave. NW,Washington,DC,20011.0,38.9435675,-77.02801989999999,4,1960413
1720929,4430 H St. SE,Washington,DC,20019.0,38.8790055,-76.93738859999999,4,"1960379,1960417"
1720931,4430 Newark St. NW,Washington,DC,20016.0,38.9342349,-77.0882498,4,1960315
1720938,4601 Texas Ave. SE,Washington,DC,20019.0,38.8872723,-76.9398647,4,1960361
1720941,4800 Meade St. NE,Washington,DC,20019.0,38.9064998,-76.9326842,4,1960414
1720945,4810 36th St. NW,Washington,DC,20008.0,38.9528324,-77.0704772,4,1960299
1720947,500 19TH STREET NE,Washington,DC,20002.0,38.8962635,-76.97757059999999,4,1960507
1720949,5000 14TH STREET NW,Washington,DC,20011.0,38.9506677,-77.03470639999999,4,1960441
1720951,5001 Dana Pl. NW,Washington,DC,20016.0,38.9268019,-77.1005571,4,1960382
1720953,501 Riggs Rd. NE,Washington,DC,20011.0,38.9603482,-76.9992874,4,1960319
1720954,510 WEBSTER STREET NW,Washington,DC,20011.0,38.9437612,-77.02088069999999,4,1960480
1720958,525 SCHOOL STREET SW,Washington,DC,20024.0,38.8841504,-77.01953069999999,4,1960509
1720965,540 55th St. NE,Washington,DC,20019.0,38.8968021,-76.922735,4,1960326
1720966,5450 3RD STREET NE,Washington,DC,20011.0,38.9544409,-77.0023918,4,1960524
1720970,5600 Eads St. NE,Washington,DC,20019.0,38.8963344,-76.9200895,4,1960345
1720974,5701 Broad Branch Rd. NW,Washington,DC,20015.0,38.966574,-77.067869,4,1960321
1720977,6008 GEORGIA AVENUE NW,Washington,DC,20011.0,38.9632118,-77.0283802,4,1960481
1720980,601 15th St. NE,Washington,DC,20002.0,38.8974081,-76.98269839999999,4,1960301
1720982,601 Mississippi Ave. SE,Washington,DC,20032.0,38.8375376,-76.9972068,4,1960364
1720983,6015 CHILLUM PLACE NE,Washington,DC,20011.0,38.9639397,-77.0074155,4,1960498
1720988,62 T STREET NE,Washington,DC,20002.0,38.9160893,-77.0065718,4,1960504
1720993,6201 5th St. NW,Washington,DC,20011.0,38.9657196,-77.0189328,4,1960329
1720995,6315 5th St. NW,Washington,DC,20011.0,38.9681546,-77.01915,4,1960340
1720999,650 Anacostia Ave. NE,Washington,DC,20019.0,38.9013393,-76.95218779999999,4,1960323
1721001,659 G St. NE,Washington,DC,20002.0,38.8984974,-76.9968871,4,1960317
1721003,660 K St. NE,Washington,DC,20002.0,38.9029912,-76.9975058,4,1960327
1721005,701 EDGEWOOD STREET NE,Washington,DC,20017.0,38.9246678,-76.9960184,4,1960456
1721007,701 HOWARD ROAD SE,Washington,DC,20020.0,38.86411590000001,-76.9991818,4,1960298
1721010,7010 Piney Branch Rd. NW,Washington,DC,20012.0,38.9751792,-77.0221269,4,1960303
1721013,705 EDGEWOOD STREET NE,Washington,DC,20017.0,38.9236723,-76.995795,4,1960521
1721015,707 EDGEWOOD STREET NE,Washington,DC,20017.0,38.924175,-76.99556009999999,4,1960458
1721020,711 N STREET NW,Washington,DC,20001.0,38.9075235,-77.02248569999999,4,1960483
1721033,800 Ingraham St. NW,Washington,DC,20011.0,38.9539442,-77.02437619999999,4,1960336
1721035,801 7th St. SW,Washington,DC,20024.0,38.8798079,-77.0230399,4,1960406
1721037,801 Division Ave. NE,Washington,DC,20019.0,38.9005199,-76.92417569999999,4,1960349
1721040,820 26TH STREET NE,Washington,DC,20002.0,38.90108,-76.9712009,4,1960454
1721042,830 26TH STREET NE,Washington,DC,20002.0,38.9021085,-76.9709597,4,1960455
1731631,Buildings C & D & E Mariner Avenue,Barrigada,GU,96913.0,13.4770205,144.8002982,4,2048161
1752665,1301 Mcculloh St,Baltimore,MD,21217.0,39.3033242,-76.628365,4,"1982559,1982689"
1752779,2500 E. Northern Parkway,Baltimore,MD,21214.0,39.3666184,-76.56034269999999,4,"1982696,1982703"
1752854,3501 Hillsdale Road,Baltimore,MD,21207.0,39.3302395,-76.69405499999999,4,1982680
1752878,3910 Barrington Road,Baltimore,MD,21207.0,39.3322763,-76.6843756,4,"1982546,1982614,1982638"
1752896,4301 10th Street,Baltimore,MD,21225.0,39.2253982,-76.5985963,4,1982554
1752904,4411 Garrison Boulevard,Baltimore,MD,21215.0,39.33732380000001,-76.6832907,4,1982595
1767281,1881 Pine St,ST LOUIS,MO,63103.0,38.6312527,-90.206956,4,1994268
1767388,7604 MICHIGAN AVENUE,ST LOUIS,MO,63111.0,38.548984,-90.2607414,4,1994292
1767778,3033 n. Euclid ave,st. louis,MO,63115.0,38.6725473,-90.2521404,4,1994273
1767781,Chalan Piao,Saipan,MP,96950.0,15.1410632,145.7004913,4,2048178
1767788,San Roque,Saipan,MP,96950.0,15.2488925,145.7733833,4,2048179
1767789,San Vicente,Saipan,MP,96950.0,15.1516394,145.7376019,4,2048182
1768308,400 Cotton Street P. O. BOX 1497,Greenwood,MS,38930.0,33.5726622,-90.1869644,4,1993019
1781950,1111 N. Saliman Rd.,Carson City,NV,89701.0,39.168951,-119.7478584,4,1999397
1781952,1140 W. King St.,Carson City,NV,89703.0,39.1647624,-119.7795172,4,1999398
1781958,1511 Firebox Rd.,Carson City,NV,89701.0,39.1548181,-119.7511434,4,1999400
1781960,202 E. Corbett St.,Carson City,NV,89706.0,39.1721662,-119.7647489,4,1999405
1781961,2111 Carriage Crest Dr.,Carson City,NV,89706.0,39.1793981,-119.7502873,4,1999396
1781964,2263 Mouton Dr.,Carson City,NV,89706.0,39.2058244,-119.7439612,4,1999406
1781966,275 East Park St. Bldg. E,Carson City,NV,89706.0,39.172491,-119.7639057,4,1999408
1781967,2800 S. Saliman Rd.,Carson City,NV,89701.0,39.1419435,-119.7537095,4,1999399
1781971,4151 E. Fifth St.,Carson City,NV,89701.0,39.158634,-119.7200778,4,1999403
1781973,504 Bath St.,Carson City,NV,89703.0,39.1759039,-119.771162,4,1999401
1781977,710 W. 4th St.,Carson City,NV,89701.0,39.1621271,-119.7730676,4,1999409
1786869,RT 6,MOHEGAN LAKE,NY,10547.0,41.3213488,-73.8553238,4,2007111
1794302,100 Blocker Ave,Arkoma,OK,74901.0,35.3550085,-94.4333224,4,2016431
1795438,7202 S 1-35 Service Rd,Oklahoma City,OK,73149.0,35.385587,-97.4944018,4,2016348
1808335,2533 John B. Denis By-Pass,Kingsport,TN,37660.0,36.5298904,-82.5834947,4,2027012
1811048,2785 F M 616,BLOOMINGTON,TX,77951.0,28.6325763,-96.8833562,4,2029361
1821739,412 SIMPSON ST,YOAKUM,TX,77995.0,29.2864106,-97.1459572,4,2037658
1822561,1091 E Lagoon St,ROOSEVELT,UT,84066.0,40.2995338,-109.9766102,4,2038256
1823491,1200 Long Crescent Dr,Bristol,VA,24201.0,36.6219986,-82.1763162,4,2039718
1823493,1405 Eads St,Bristol,VA,24201.0,36.6070388,-82.1641088,4,2039715
1823497,200 Spring Hill Terrace,Bristol,VA,24201.0,36.6215985,-82.1391776,4,2039716
1823505,501 Piedmont Avenue,Bristol,VA,24201.0,36.6052375,-82.183371,4,2039719
1823509,Washington Lee Dr,Bristol,VA,24201.0,36.6113241,-82.1785452,4,2039720
1823705,401 McIntire Road,Charlottesville,VA,22902.0,38.0351956,-78.4830609,4,"2039547,2039548"
1824125,7124 Leesburg Pike,Falls Church,VA,22043.0,38.8964842,-77.1911107,4,2040209
1824126,7130 Leesburg Pike,Falls Church,VA,22043.0,38.8973766,-77.192638,4,2040210
1824249,225 Academy Drive,Galax,VA,24333.0,36.65843479999999,-80.9250076,4,2040289
1825042,6160 Kempsville Cr. Suite 300 B,Norfolk,VA,23502.0,36.8513043,-76.1935687,4,"2039502,2039503,2039504,2039505"
1825427,7824 Forest Hill Ave,Richmond,VA,23225.0,37.5336027,-77.5404518,4,2041153
1825717,100 New Hope Road,Staunton,VA,24401.0,38.1511257,-79.0632758,4,"2039476,2039477"
1834324,GREYHOUND LANE,SMITHERS,WV,25186.0,38.1818206,-81.3081864,4,2044484
1693100,1700 Bulldog Pkwy,Opelika,AL,36801.0,32.7008882,-85.37562489999999,3,1939939
1694909,Aoa,Aoa,AS,96799.0,-14.2733653,-170.7030325,3,2048109
1694915,Fagasa,Fagasa,AS,96799.0,-14.2733653,-170.7030325,3,2048099
1694918,Iliili,Iliili,AS,96799.0,-14.2733653,-170.7030325,3,2048102
1694926,Pago Pago,Pago Pago,AS,96799.0,-14.3290036,-170.7132969,3,2048111
1694929,Tau,Tau,AS,96799.0,-14.2733653,-170.7030325,3,2048103
1694932,Vatia,Vatia,AS,96799.0,-14.2733653,-170.7030325,3,2048107
1720592,5450 3RD STREET NE,WASHINGTON,DC,20011.0,38.9544409,-77.0023918,3,1960515
1720609,100 DUNCAN STREET SW,Washington,DC,20032.0,38.8317786,-77.0185643,3,1960526
1720611,100 Gallatin St NE,Washington,DC,20011.0,38.9529194,-77.0074605,3,1960473
1720614,1000 Mount Olivet Road NE,Washington,DC,20002.0,38.9125322,-76.98837139999999,3,1960497
1720615,1001 G St SE,Washington,DC,20003.0,38.8808043,-76.9919147,3,1960333
1720617,1001 Monroe St NE,Washington,DC,20017.0,38.9317587,-76.99229749999999,3,1960392
1720619,101 N St NW,Washington,DC,20001.0,38.9076669,-77.0127244,3,1960339
1720625,1027 45th St NE,Washington,DC,20019.0,38.9041106,-76.93715159999999,3,1960288
